,Genre,Title,Artist
30,Hiphop_Overseas,The Search,NF
31,Hiphop_Overseas,Without Me,Eminem
32,Hiphop_Overseas,Manila,Young Cocoa
33,Hiphop_Overseas,ROXANNE,Arizona Zervas
34,Hiphop_Overseas,Old Town Road,Lil Nas X
35,Hiphop_Overseas,Godzilla (Feat. Juice WRLD),Eminem
36,Hiphop_Overseas,Still D.R.E. (Feat. Snoop Dogg),Dr. Dre
37,Hiphop_Overseas,J CHRIST,Lil Nas X
38,Hiphop_Overseas,Chosen (Feat. Ty Dolla $ign &amp; Tyga),Blxst
39,Hiphop_Overseas,The Next Episode (Feat. Snoop Dogg),Dr. Dre
40,Hiphop_Overseas,Love The Way You Lie (Feat. Rihanna),Eminem
41,Hiphop_Overseas,Psycho (Feat. Ty Dolla $ign),Post Malone
42,Hiphop_Overseas,Congratulations (Feat. Quavo),Post Malone
43,Hiphop_Overseas,What You Know Bout Love,Pop Smoke
44,Hiphop_Overseas,Rolex,Ayo &amp; Teo
45,Hiphop_Overseas,GOATED.,Denzel Curry
46,Hiphop_Overseas,FE!N (Feat. Playboi Carti),Travis Scott
47,Hiphop_Overseas,Mood (Remix),iann dior
48,Hiphop_Overseas,Creepin',The Weeknd
49,Hiphop_Overseas,redrum,21 Savage
50,Hiphop_Overseas,Wrapped Around Your Finger,Post Malone
51,Hiphop_Overseas,Go Crazy,Young Thug
52,Hiphop_Overseas,Whistle,Flo Rida
53,Hiphop_Overseas,rockstar (Feat. 21 Savage),Post Malone
54,Hiphop_Overseas,God's Plan,Drake
55,Hiphop_Overseas,"Psycho, Pt. 2",Russ
56,Hiphop_Overseas,Best Friend (feat. Doja Cat),Saweetie
57,Hiphop_Overseas,"No Brainer (Feat. Justin Bieber, Chance the Rapper, Quavo)",DJ Khaled
58,Hiphop_Overseas,SICKO MODE,Travis Scott
59,Hiphop_Overseas,WAP (feat. Megan Thee Stallion),Cardi B
60,Hiphop_Overseas,Stan (Feat. Dido),Eminem
61,Hiphop_Overseas,HUMBLE.,Kendrick Lamar
62,Hiphop_Overseas,Mask Off,Future
63,Hiphop_Overseas,Cooped Up (Feat. Roddy Ricch),Post Malone
64,Hiphop_Overseas,20 Min,Lil Uzi Vert
65,Hiphop_Overseas,ROCKSTAR (Feat. Roddy Ricch),DaBaby
66,Hiphop_Overseas,Sprinter,Central Cee
67,Hiphop_Overseas,Rumors,Jake Miller
68,Hiphop_Overseas,16 Shots,Stefflon Don
69,Hiphop_Overseas,The Box,Roddy Ricch
70,Hiphop_Overseas,Freaky Deaky,Doja Cat
71,Hiphop_Overseas,Jimmy Cooks (Feat. 21 Savage),Drake
72,Hiphop_Overseas,For A Minute,WizTheMc
73,Hiphop_Overseas,Where Is The Love?,Black Eyed Peas
74,Hiphop_Overseas,The Monster (Feat. Rihanna),Eminem
75,Hiphop_Overseas,CARNIVAL (Explicit Ver.),Playboi Carti
76,Hiphop_Overseas,Pray For Me,The Weeknd
77,Hiphop_Overseas,Wow.,Post Malone
78,Hiphop_Overseas,LOVE. (Feat. Zacari),Kendrick Lamar
79,Hiphop_Overseas,GDFR (feat. Sage the Gemini &amp; Lookas),Flo Rida
80,Hiphop_Overseas,goosebumps (Feat. Kendrick Lamar),Travis Scott
81,Hiphop_Overseas,Bad and Boujee (Feat. Lil Uzi Vert),Migos
82,Hiphop_Overseas,Taste,Tyga
83,Hiphop_Overseas,Rodeo (Remix),Flo Milli
84,Hiphop_Overseas,ill come back to you,Rxseboy
85,Hiphop_Overseas,Stronger,Kanye West
86,Hiphop_Overseas,DNA.,Kendrick Lamar
87,Hiphop_Overseas,Love Or Lust,24KGoldn
88,Hiphop_Overseas,More Than Friends,24KGoldn
89,Hiphop_Overseas,SUN GOES DOWN,Lil Nas X
90,Hiphop_Overseas,Just Wanna Rock,Lil Uzi Vert
91,Hiphop_Overseas,WITHOUT YOU,The Kid LAROI
92,Hiphop_Overseas,MONTERO (Call Me By Your Name),Lil Nas X
93,Hiphop_Overseas,Look at Me!,XXXTENTACION
94,Hiphop_Overseas,Good News,Mac Miller
95,Hiphop_Overseas,Motley Crew,Post Malone
96,Hiphop_Overseas,Caroline,Amine
97,Hiphop_Overseas,Falling,Trevor Daniel
98,Hiphop_Overseas,Red Moon,Lil Uzi Vert
99,Hiphop_Overseas,Dying in the Subtlety,Cautious Clay
100,Hiphop_Overseas,Wicked,Future
101,Hiphop_Overseas,Time,NF
102,Hiphop_Overseas,Astronaut In The Ocean,Masked Wolf
103,Hiphop_Overseas,Praise The Lord (Da Shine) (Feat. Skepta),A$AP Rocky
104,Hiphop_Overseas,SAD!,XXXTENTACION
105,Hiphop_Overseas,Boys,Lizzo
106,Hiphop_Overseas,N95,Kendrick Lamar
107,Hiphop_Overseas,MY HOUSE,Beyonce
108,Hiphop_Overseas,Life Is Good (feat. Drake),Future
109,Hiphop_Overseas,what a nice day to run away (Feat. Resident),Snøw
110,Hiphop_Overseas,Super Freaky Girl,Nicki Minaj
111,Hiphop_Overseas,My City (Feat. G Herbo),Kane Brown
112,Hiphop_Overseas,Black Skinhead (Digital Album Version (Explicit)),Kanye West
113,Hiphop_Overseas,Xo Tour Llif3,Lil Uzi Vert
114,Hiphop_Overseas,Where Is The Love? (Album Ver.) (SBS K팝스타 시즌2 방예담 가창곡),Black Eyed Peas
115,Hiphop_Overseas,I Got Bitches,A2M
116,Hiphop_Overseas,What It Is (Solo Version),Doechii
117,Hiphop_Overseas,changes,XXXTENTACION
118,Hiphop_Overseas,Sheesh!,Tai Verdes
119,Hiphop_Overseas,SCOOP (Feat. Doja Cat),Lil Nas X
120,Hiphop_Overseas,Up,Cardi B
121,Hiphop_Overseas,Bongos (feat. Megan Thee Stallion),Cardi B
122,Hiphop_Overseas,Barbie World (with Aqua),Aqua
123,Hiphop_Overseas,MODERN JAM (Feat. Teezo Touchdown),Travis Scott
124,Hiphop_Overseas,HYAENA,Travis Scott
125,Hiphop_Overseas,MELTDOWN (Feat. Drake),Travis Scott
126,Hiphop_Overseas,Barbie World (with Aqua) [From Barbie The Album],Aqua
127,Hiphop_Overseas,Bad Things,Camila Cabello
128,Hiphop_Overseas,Booty Wurk (One Cheek At a Time) (Feat. Joey Galaxy),T-Pain
129,Hiphop_Overseas,Calling (Spider-Man: Across the Spider-Verse) (Feat. A Boogie wit da Hoodie),NAV
130,Hiphop_Overseas,Am I Dreaming,Roisee
131,Hiphop_Overseas,Self Love (Spider-Man: Across the Spider-Verse),Coi Leray
132,Hiphop_Overseas,Please Me,Bruno Mars
133,Hiphop_Overseas,Annihilate (Spider-Man: Across the Spider-Verse),Offset
134,Hiphop_Overseas,Billionaire (Feat. Bruno Mars),Travie McCoy
135,Hiphop_Overseas,Rover (feat. DTG),S1mba
136,Hiphop_Overseas,NO BAD DAYS (feat. Collett),Macklemore
137,Hiphop_Overseas,Lottery (Feat. LU KALA),Latto
138,Hiphop_Overseas,THATS WHAT I WANT,Lil Nas X
139,Hiphop_Overseas,See You Again (폴 워커 추모 엔딩곡) (분노의 질주 : 더 세븐(Fast &amp; Furious 7) OST),Charlie Puth
140,Hiphop_Overseas,Wake Up in the Sky,Kodak Black
141,Hiphop_Overseas,"Hold On, We're Going Home (Album Version)",Drake
142,Hiphop_Overseas,In My Feelings,Drake
143,Hiphop_Overseas,All My Life (Feat. J. Cole),Lil Durk
144,Hiphop_Overseas,Money Trees (Feat. Jay Rock),Kendrick Lamar
145,Hiphop_Overseas,All The Stars,SZA
146,Hiphop_Overseas,Circles,Post Malone
147,Hiphop_Overseas,Myself,Post Malone
148,Hiphop_Overseas,"Angel Pt. 1 (Trailer Version) (Feat. Kodak Black, NLE Choppa, Muni Long)",Fast &amp; Furious: The Fast Saga
149,Hiphop_Overseas,Deja Vu (Feat. Justin Bieber),Post Malone
150,Hiphop_Overseas,"I Don't Like It, I Love It (feat. Robin Thicke &amp; Verdine White)",Flo Rida
151,Hiphop_Overseas,HOPE,NF
152,Hiphop_Overseas,First Class,Jack Harlow
153,Hiphop_Overseas,Search &amp; Rescue,Drake
154,Hiphop_Overseas,Se Acabo (Remix) (feat. Method Man),The Beatnuts
155,Hiphop_Overseas,High School (Feat. Lil Wayne),Nicki Minaj
156,Hiphop_Overseas,MOTTO,NF
157,Hiphop_Overseas,Good As Hell (feat. Ariana Grande) [Remix],Lizzo
158,Hiphop_Overseas,Mirror Mirror (Feat. Changbin of Stray Kids),MILLI
159,Hiphop_Overseas,Doctor Pepper,OG Maco
160,Hiphop_Overseas,First Date (Feat. Wade &amp; Tyler Alexis),The Hauser Project
